Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,33.10417778000,-18.35416450000,Mozambique,Manica,Barue
coffee,-47.39582642000,-18.31249783000,Brazil,Minas Gerais,Abadia Dos Dourados
coffee,-47.14582640000,-18.31249783000,Brazil,Minas Gerais,Coromandel
coffee,-46.47915970000,-18.31249783000,Brazil,Minas Gerais,Presidente Olegario
coffee,33.02084444000,-18.31249783000,Mozambique,Manica,Barue
coffee,32.02084439000,-18.27083116000,Zimbabwe,Manicaland,Makoni
coffee,32.97917778000,-18.27083116000,Zimbabwe,Manicaland,Mutasa
coffee,33.02084444000,-18.27083116000,Mozambique,Manica,Barue
coffee,32.97917778000,-18.22916449000,Zimbabwe,Manicaland,Nyanga
coffee,33.06251111000,-18.18749782000,Mozambique,Manica,Barue
coffee,-47.18749307000,-17.97916448000,Brazil,Minas Gerais,Coromandel
coffee,-42.39582616000,-17.81249780000,Brazil,Minas Gerais,Agua Boa
coffee,-42.52082616000,-17.72916446000,Brazil,Minas Gerais,Capelinha
coffee,-42.64582617000,-17.60416446000,Brazil,Minas Gerais,Capelinha
coffee,-42.56249283000,-17.60416446000,Brazil,Minas Gerais,Veredinha
coffee,-42.52082616000,-17.56249779000,Brazil,Minas Gerais,Capelinha
coffee,-42.43749283000,-17.56249779000,Brazil,Minas Gerais,Minas Novas
coffee,-42.35415949000,-17.56249779000,Brazil,Minas Gerais,Minas Novas
coffee,-43.39582621000,-17.39583111000,Brazil,Minas Gerais,Olhos-d'agua
coffee,-42.97915952000,-17.39583111000,Brazil,Minas Gerais,Carbonita
coffee,-42.10415947000,-17.39583111000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.81249279000,-17.39583111000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-42.52082616000,-17.35416444000,Brazil,Minas Gerais,Minas Novas
coffee,-42.97915952000,-17.31249777000,Brazil,Minas Gerais,Turmalina
coffee,-42.18749281000,-17.31249777000,Brazil,Minas Gerais,Chapada Do Norte
coffee,-42.10415947000,-17.31249777000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.85415946000,-17.31249777000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.81249279000,-17.31249777000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.93749280000,-17.27083110000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-43.18749286000,-17.22916444000,Brazil,Minas Gerais,Bocaiuva
coffee,-43.14582620000,-17.22916444000,Brazil,Minas Gerais,Bocaiuva
coffee,-41.77082612000,-17.22916444000,Brazil,Minas Gerais,Carai
coffee,-43.14582620000,-17.18749777000,Brazil,Minas Gerais,Bocaiuva
coffee,-43.10415953000,-17.18749777000,Brazil,Minas Gerais,Botumirim
coffee,-42.77082618000,-17.18749777000,Brazil,Minas Gerais,Turmalina
coffee,-41.93749280000,-17.18749777000,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-43.43749288000,-17.10416443000,Brazil,Minas Gerais,Itacambira
coffee,29.64584427000,-17.10416443000,Zimbabwe,Mashonaland West,Hurungwe
coffee,31.43751103000,-17.10416443000,Zimbabwe,Mashonaland Central,Shamva
coffee,31.56251104000,-17.10416443000,Zimbabwe,Mashonaland Central,Shamva
coffee,-43.06249286000,-17.02083109000,Brazil,Minas Gerais,Botumirim
coffee,30.18751096000,-17.02083109000,Zimbabwe,Mashonaland West,Makonde
coffee,-43.02082619000,-16.97916442000,Brazil,Minas Gerais,Botumirim
coffee,-41.89582613000,-16.93749775000,Brazil,Minas Gerais,Aracuai
coffee,30.18751096000,-16.81249775000,Zimbabwe,Mashonaland West,Makonde
coffee,-42.93749285000,-16.77083108000,Brazil,Minas Gerais,Cristalia
coffee,-42.93749285000,-16.39583106000,Brazil,Minas Gerais,Grao Mogol
coffee,-42.64582617000,-16.31249772000,Brazil,Minas Gerais,Grao Mogol
coffee,29.60417760000,-16.10416438000,Zimbabwe,Mashonaland West,Hurungwe
coffee,29.72917761000,-16.10416438000,Zimbabwe,Mashonaland West,Hurungwe
coffee,-40.64582607000,-15.60416435000,Brazil,Bahia,Encruzilhada
coffee,-40.97915942000,-15.56249768000,Brazil,Bahia,Encruzilhada
coffee,-41.31249277000,-15.31249767000,Brazil,Bahia,Candido Sales
coffee,-41.22915943000,-15.18749766000,Brazil,Bahia,Candido Sales
coffee,-40.89582608000,-15.14583099000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.85415941000,-15.14583099000,Brazil,Bahia,Vitoria Da Conquista
coffee,-41.10415942000,-15.06249766000,Brazil,Bahia,Belo Campo
coffee,-40.93749275000,-14.97916432000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.93749275000,-14.93749765000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.77082607000,-14.93749765000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.97915942000,-14.89583098000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.93749275000,-14.89583098000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.81249274000,-14.89583098000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.64582607000,-14.89583098000,Brazil,Bahia,Barra Do Choca
coffee,-40.68749273000,-14.85416431000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.89582608000,-14.81249764000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.85415941000,-14.81249764000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.60415940000,-14.81249764000,Brazil,Bahia,Barra Do Choca
coffee,-40.64582607000,-14.68749764000,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.35415938000,-14.56249763000,Brazil,Bahia,Pocoes
coffee,-40.10415937000,-14.47916429000,Brazil,Bahia,Boa Nova
coffee,-40.14582604000,-14.39583095000,Brazil,Bahia,Boa Nova
coffee,-40.68749273000,-14.35416429000,Brazil,Bahia,Bom Jesus Da Serra
coffee,-39.97915936000,-13.06249755000,Brazil,Bahia,Nova Itarana
coffee,-44.18749292000,-12.47916419000,Brazil,Bahia,Tabocas Do Brejo Velho
coffee,-41.18749276000,-11.89583082000,Brazil,Bahia,Morro Do Chapeu
coffee,-41.22915943000,-11.85416416000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.89582608000,-11.85416416000,Brazil,Bahia,Tapiramuta
coffee,-41.14582609000,-11.72916415000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.89582608000,-11.68749748000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.97915942000,-11.64583081000,Brazil,Bahia,Morro Do Chapeu
coffee,-41.18749276000,-11.60416414000,Brazil,Bahia,Morro Do Chapeu
coffee,-41.10415942000,-11.52083080000,Brazil,Bahia,Morro Do Chapeu
coffee,-41.27082610000,-11.47916414000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.97915942000,-11.47916414000,Brazil,Bahia,Morro Do Chapeu
coffee,-41.31249277000,-11.43749747000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.85415941000,-11.35416413000,Brazil,Bahia,Miguel Calmon
coffee,-40.85415941000,-11.31249746000,Brazil,Bahia,Miguel Calmon
coffee,-41.18749276000,-11.27083079000,Brazil,Bahia,Morro Do Chapeu
coffee,-40.77082607000,-11.27083079000,Brazil,Bahia,Miguel Calmon
coffee,34.97917788000,-11.22916412000,United Republic of Tanzania,Ruvuma,Mbinga
coffee,-40.68749273000,-11.14583079000,Brazil,Bahia,Jacobina
coffee,-40.60415940000,-10.85416410000,Brazil,Bahia,Mirangaba
coffee,121.06251570000,-8.89583066900,Indonesia,Nusatenggara Timur,Ngada
coffee,33.27084446000,-8.85416400000,United Republic of Tanzania,Mbeya,Mbeya Rural
coffee,33.35417780000,-8.85416400000,United Republic of Tanzania,Mbeya,Mbeya Rural
coffee,120.97918240000,-8.85416400000,Indonesia,Nusatenggara Timur,Ngada
coffee,121.02084900000,-8.85416400000,Indonesia,Nusatenggara Timur,Ngada
coffee,121.06251570000,-8.85416400000,Indonesia,Nusatenggara Timur,Ngada
coffee,120.93751570000,-8.81249733100,Indonesia,Nusatenggara Timur,Ngada
coffee,120.97918240000,-8.81249733100,Indonesia,Nusatenggara Timur,Ngada
coffee,121.02084900000,-8.81249733100,Indonesia,Nusatenggara Timur,Ngada
coffee,120.93751570000,-8.77083066200,Indonesia,Nusatenggara Timur,Ngada
coffee,120.97918240000,-8.77083066200,Indonesia,Nusatenggara Timur,Ngada
coffee,120.93751570000,-8.72916399300,Indonesia,Nusatenggara Timur,Ngada
coffee,120.97918240000,-8.72916399300,Indonesia,Nusatenggara Timur,Ngada
coffee,115.18751540000,-8.27083063600,Indonesia,Bali,Tabanan
coffee,115.43751540000,-8.27083063600,Indonesia,Bali,Karangasem
coffee,115.22918210000,-8.22916396700,Indonesia,Bali,Buleleng
coffee,115.31251540000,-8.22916396700,Indonesia,Bali,Bangli
coffee,115.35418210000,-8.22916396700,Indonesia,Bali,Bangli
coffee,139.89585000000,-4.77083045300,Indonesia,Papua,Yahukimo
coffee,139.93751670000,-4.72916378500,Indonesia,Papua,Yahukimo
coffee,139.97918340000,-4.72916378500,Indonesia,Papua,Yahukimo
coffee,139.72918330000,-4.68749711600,Indonesia,Papua,Yahukimo
coffee,139.77085000000,-4.68749711600,Indonesia,Papua,Yahukimo
coffee,139.68751670000,-4.64583044700,Indonesia,Papua,Yahukimo
coffee,139.72918330000,-4.60416377800,Indonesia,Papua,Yahukimo
coffee,138.89585000000,-4.56249710900,Indonesia,Papua,Yahukimo
coffee,138.97918330000,-4.56249710900,Indonesia,Papua,Yahukimo
coffee,139.06251660000,-4.56249710900,Indonesia,Papua,Yahukimo
coffee,138.85418330000,-4.52083044000,Indonesia,Papua,Yahukimo
coffee,139.60418330000,-4.52083044000,Indonesia,Papua,Yahukimo
coffee,138.56251660000,-4.47916377200,Indonesia,Papua,Jayawijaya
coffee,138.64585000000,-4.47916377200,Indonesia,Papua,Jayawijaya
coffee,138.81251660000,-4.47916377200,Indonesia,Papua,Yahukimo
coffee,138.52084990000,-4.43749710300,Indonesia,Papua,Jayawijaya
coffee,138.68751660000,-4.43749710300,Indonesia,Papua,Jayawijaya
coffee,139.31251670000,-4.43749710300,Indonesia,Papua,Yahukimo
coffee,139.10418330000,-4.39583043400,Indonesia,Papua,Yahukimo
coffee,-79.77082811000,-4.35416376500,Ecuador,Loja,Sozoranga
coffee,137.56251660000,-4.35416376500,Indonesia,Papua,Mimika
coffee,140.02085000000,-4.35416376500,Indonesia,Papua,Yahukimo
coffee,-79.39582809000,-4.31249709600,Ecuador,Loja,Quilanga
coffee,137.39584990000,-4.31249709600,Indonesia,Papua,Mimika
coffee,137.93751660000,-4.31249709600,Indonesia,Papua,Asmat
coffee,140.02085000000,-4.31249709600,Indonesia,Papua,Yahukimo
coffee,-79.52082809000,-4.27083042700,Ecuador,Loja,Gonzanama
coffee,137.72918320000,-4.27083042700,Indonesia,Papua,Mimika
coffee,137.81251660000,-4.27083042700,Indonesia,Papua,Asmat
coffee,140.02085000000,-4.27083042700,Indonesia,Papua,Yahukimo
coffee,135.77084980000,-4.22916375900,Indonesia,Papua,Mimika
coffee,136.14584980000,-4.22916375900,Indonesia,Papua,Mimika
coffee,136.97918320000,-4.22916375900,Indonesia,Papua,Mimika
coffee,137.02084990000,-4.22916375900,Indonesia,Papua,Mimika
coffee,137.39584990000,-4.22916375900,Indonesia,Papua,Mimika
coffee,137.97918330000,-4.22916375900,Indonesia,Papua,Jayawijaya
coffee,138.22918330000,-4.22916375900,Indonesia,Papua,Jayawijaya
coffee,139.97918340000,-4.22916375900,Indonesia,Papua,Yahukimo
coffee,135.85418310000,-4.18749709000,Indonesia,Papua,Mimika
coffee,136.68751650000,-4.18749709000,Indonesia,Papua,Mimika
coffee,136.85418320000,-4.18749709000,Indonesia,Papua,Mimika
coffee,136.97918320000,-4.18749709000,Indonesia,Papua,Mimika
coffee,-80.06249479000,-4.14583042000,Ecuador,Loja,Celica
coffee,-79.97916145000,-4.14583042000,Ecuador,Loja,Celica
coffee,136.06251650000,-4.10416375200,Indonesia,Papua,Nabire
coffee,136.43751650000,-4.10416375200,Indonesia,Papua,Paniai
coffee,136.68751650000,-4.10416375200,Indonesia,Papua,Paniai
coffee,136.72918320000,-4.10416375200,Indonesia,Papua,Paniai
coffee,138.93751660000,-4.10416375200,Indonesia,Papua,Jayawijaya
coffee,139.43751670000,-4.10416375200,Indonesia,Papua,Yahukimo
coffee,-80.06249479000,-4.10416375100,Ecuador,Loja,Celica
coffee,135.39584980000,-4.06249708300,Indonesia,Papua,Mimika
coffee,136.02084980000,-4.06249708300,Indonesia,Papua,Nabire
coffee,136.22918320000,-4.06249708300,Indonesia,Papua,Paniai
coffee,138.93751660000,-4.06249708300,Indonesia,Papua,Jayawijaya
coffee,139.60418330000,-4.06249708300,Indonesia,Papua,Yahukimo
coffee,-80.02082812000,-4.02083041400,Ecuador,Loja,Puyango
coffee,136.10418320000,-4.02083041400,Indonesia,Papua,Paniai
coffee,138.85418330000,-4.02083041400,Indonesia,Papua,Jayawijaya
coffee,139.85418340000,-4.02083041400,Indonesia,Papua,Yahukimo
coffee,135.85418310000,-3.97916374600,Indonesia,Papua,Nabire
coffee,136.06251650000,-3.97916374600,Indonesia,Papua,Paniai
coffee,136.14584980000,-3.97916374600,Indonesia,Papua,Paniai
coffee,138.81251660000,-3.97916374600,Indonesia,Papua,Jayawijaya
coffee,139.39585000000,-3.97916374600,Indonesia,Papua,Yahukimo
coffee,-79.93749478000,-3.97916374500,Ecuador,Loja,Puyango
coffee,-79.97916145000,-3.93749707600,Ecuador,Loja,Puyango
coffee,-79.60416143000,-3.93749707600,Ecuador,Loja,Paltas
coffee,-79.56249476000,-3.93749707600,Ecuador,Loja,Paltas
coffee,-78.81249472000,-3.93749707600,Ecuador,Morona Santiago,Zamora
coffee,135.97918310000,-3.89583040800,Indonesia,Papua,Nabire
coffee,136.39584980000,-3.89583040800,Indonesia,Papua,Paniai
coffee,139.52085000000,-3.89583040800,Indonesia,Papua,Yahukimo
coffee,-79.64582810000,-3.89583040700,Ecuador,Loja,Chaguarpamba
coffee,-78.85416139000,-3.89583040700,Ecuador,Morona Santiago,Zamora
coffee,-78.81249472000,-3.89583040700,Ecuador,Morona Santiago,Zamora
coffee,-78.68749472000,-3.89583040700,Ecuador,Morona Santiago,Zamora
coffee,135.22918310000,-3.85416373900,Indonesia,Papua,Mimika
coffee,135.35418310000,-3.85416373900,Indonesia,Papua,Mimika
coffee,136.14584980000,-3.85416373900,Indonesia,Papua,Nabire
coffee,136.18751650000,-3.85416373900,Indonesia,Papua,Nabire
coffee,136.31251650000,-3.85416373900,Indonesia,Papua,Paniai
coffee,-78.81249472000,-3.85416373800,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-78.77082805000,-3.85416373800,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-79.89582811000,-3.81249707000,Ecuador,El Oro,Marcabeli
coffee,-78.77082805000,-3.81249707000,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-78.60416138000,-3.81249707000,Ecuador,Zamora Chinchipe,Yantzaza
coffee,135.77084980000,-3.81249707000,Indonesia,Papua,Nabire
coffee,139.18751660000,-3.81249707000,Indonesia,Papua,Jayawijaya
coffee,-80.02082812000,-3.77083040100,Ecuador,El Oro,Las Lajas
coffee,-79.93749478000,-3.77083040100,Ecuador,El Oro,Marcabeli
coffee,-78.72916139000,-3.77083040100,Ecuador,Zamora Chinchipe,Yantzaza
coffee,139.22918330000,-3.77083040100,Indonesia,Papua,Jayawijaya
coffee,-78.68749472000,-3.72916373200,Ecuador,Zamora Chinchipe,Yantzaza
coffee,136.39584980000,-3.72916373200,Indonesia,Papua,Paniai
coffee,137.60418320000,-3.72916373200,Indonesia,Papua,Puncakjaya
coffee,138.72918330000,-3.72916373200,Indonesia,Papua,Jayawijaya
coffee,138.77085000000,-3.72916373200,Indonesia,Papua,Jayawijaya
coffee,139.02085000000,-3.72916373200,Indonesia,Papua,Jayawijaya
coffee,139.22918330000,-3.72916373200,Indonesia,Papua,Jayawijaya
coffee,136.52084980000,-3.68749706400,Indonesia,Papua,Paniai
coffee,136.60418320000,-3.68749706400,Indonesia,Papua,Paniai
coffee,136.68751650000,-3.68749706400,Indonesia,Papua,Paniai
coffee,137.22918320000,-3.68749706400,Indonesia,Papua,Puncakjaya
coffee,138.68751660000,-3.68749706400,Indonesia,Papua,Jayawijaya
coffee,139.10418330000,-3.68749706400,Indonesia,Papua,Jayawijaya
coffee,-78.60416138000,-3.68749706300,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.56251650000,-3.64583039500,Indonesia,Papua,Paniai
coffee,138.72918330000,-3.64583039500,Indonesia,Papua,Tolikara
coffee,138.81251660000,-3.64583039500,Indonesia,Papua,Jayawijaya
coffee,138.89585000000,-3.64583039500,Indonesia,Papua,Jayawijaya
coffee,-78.60416138000,-3.64583039400,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.22918320000,-3.60416372600,Indonesia,Papua,Nabire
coffee,136.60418320000,-3.60416372600,Indonesia,Papua,Paniai
coffee,-79.64582810000,-3.60416372500,Ecuador,El Oro,Atahualpa
coffee,-78.60416138000,-3.60416372500,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.18751650000,-3.56249705700,Indonesia,Papua,Nabire
coffee,136.64584990000,-3.56249705700,Indonesia,Papua,Paniai
coffee,136.89584990000,-3.56249705700,Indonesia,Papua,Paniai
coffee,137.06251650000,-3.56249705700,Indonesia,Papua,Paniai
coffee,137.18751650000,-3.56249705700,Indonesia,Papua,Puncakjaya
coffee,137.52084990000,-3.56249705700,Indonesia,Papua,Puncakjaya
coffee,137.64584990000,-3.56249705700,Indonesia,Papua,Puncakjaya
coffee,137.72918320000,-3.56249705700,Indonesia,Papua,Puncakjaya
coffee,138.39584990000,-3.56249705700,Indonesia,Papua,Tolikara
coffee,136.06251650000,-3.52083038800,Indonesia,Papua,Nabire
coffee,137.10418320000,-3.52083038800,Indonesia,Papua,Paniai
coffee,137.14584990000,-3.52083038800,Indonesia,Papua,Puncakjaya
coffee,137.22918320000,-3.52083038800,Indonesia,Papua,Puncakjaya
coffee,137.97918330000,-3.52083038800,Indonesia,Papua,Puncakjaya
coffee,138.06251660000,-3.52083038800,Indonesia,Papua,Puncakjaya
coffee,139.06251660000,-3.52083038800,Indonesia,Papua,Tolikara
coffee,139.10418330000,-3.52083038800,Indonesia,Papua,Tolikara
coffee,137.68751660000,-3.47916371900,Indonesia,Papua,Puncakjaya
coffee,138.18751660000,-3.47916371900,Indonesia,Papua,Tolikara
coffee,138.56251660000,-3.47916371900,Indonesia,Papua,Tolikara
coffee,136.35418320000,-3.43749705100,Indonesia,Papua,Paniai
coffee,137.93751660000,-3.43749705100,Indonesia,Papua,Puncakjaya
coffee,138.02084990000,-3.43749705100,Indonesia,Papua,Puncakjaya
coffee,-78.56249471000,-3.43749705000,Ecuador,Morona Santiago,Gualaquiza
coffee,29.85417761000,-3.39583038200,Burundi,Mwaro,Nyabihanga
coffee,136.22918320000,-3.39583038200,Indonesia,Papua,Nabire
coffee,29.35417759000,-3.35416371300,Burundi,Bujumbura-Mairie,Ngagara
coffee,35.60417791000,-3.35416371300,United Republic of Tanzania,Arusha,Karatu
coffee,36.60417796000,-3.35416371300,United Republic of Tanzania,Arusha,Arumeru
coffee,36.77084464000,-3.35416371300,United Republic of Tanzania,Arusha,Arumeru
coffee,136.22918320000,-3.35416371300,Indonesia,Papua,Nabire
coffee,136.35418320000,-3.35416371300,Indonesia,Papua,Paniai
coffee,119.97918230000,-3.27083037500,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,37.14584466000,-3.22916370600,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.81251560000,-3.22916370600,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.93751560000,-3.22916370600,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,29.85417761000,-3.18749703800,Burundi,Gitega,Mutaho
coffee,29.89584428000,-3.18749703800,Burundi,Gitega,Mutaho
coffee,37.14584466000,-3.18749703800,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.35418230000,-3.18749703800,Indonesia,Sulawesi Barat,Mamasa
coffee,37.10417799000,-3.14583036900,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.35418230000,-3.14583036900,Indonesia,Sulawesi Barat,Mamasa
coffee,119.85418230000,-3.14583036900,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.72918230000,-3.10416370000,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,120.02084900000,-2.97916369300,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.27084890000,-2.93749702500,Indonesia,Sulawesi Barat,Mamasa
coffee,119.68751560000,-2.93749702500,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.81251560000,-2.93749702500,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,120.02084900000,-2.93749702500,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.18751560000,-2.85416368700,Indonesia,Sulawesi Barat,Mamasa
coffee,119.77084900000,-2.85416368700,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,29.10417757000,-2.77083034900,Burundi,Cibitoke,Mugina
coffee,28.89584423000,-2.64583034300,Democratic Republic of the Congo,Sud-Kivu,Area under 1st level administration
coffee,30.22917763000,-2.56249700500,Burundi,Kirundo,Busoni
coffee,30.27084430000,-2.56249700500,Burundi,Kirundo,Busoni
coffee,30.10417763000,-2.52083033600,Burundi,Kirundo,Kirundo
coffee,28.97917757000,-2.47916366700,Rwanda,Cyangugu,Karengera
coffee,29.60417760000,-2.47916366700,Rwanda,Gikongoro,Kinyamakara
coffee,29.10417757000,-2.39583033000,Rwanda,Cyangugu,Kagano
coffee,30.56251098000,-2.39583033000,Rwanda,Kibungo,Rusumo
coffee,30.60417765000,-2.27083032300,Rwanda,Kibungo,Rusumo
coffee,-79.06249474000,-2.18749698500,Ecuador,Chimborazo,Cumanda
coffee,29.85417761000,-2.18749698500,Rwanda,Gitarama,Ntongwe
coffee,29.89584428000,-2.18749698500,Rwanda,Gitarama,Ntongwe
coffee,29.35417759000,-2.10416364800,Rwanda,Kibuye,Gitesi
coffee,30.31251097000,-2.10416364800,Rwanda,Kigali-ngali,Bicumbi
coffee,30.60417765000,-2.10416364800,Rwanda,Kibungo,Kigarama
coffee,-79.02082807000,-2.10416364700,Ecuador,Chimborazo,Alausi
coffee,-78.97916140000,-2.10416364700,Ecuador,Chimborazo,Pallatanga
coffee,29.35417759000,-2.06249697900,Rwanda,Kibuye,Gitesi
coffee,30.31251097000,-2.06249697900,Rwanda,Kigali-ngali,Bicumbi
coffee,-79.02082807000,-2.06249697800,Ecuador,Chimborazo,Pallatanga
coffee,29.35417759000,-2.02083031000,Rwanda,Kibuye,Mabanza
coffee,30.64584432000,-2.02083031000,Rwanda,Kibungo,Kigarama
coffee,-78.97916140000,-2.02083030900,Ecuador,Chimborazo,Pallatanga
coffee,37.31251134000,-1.81249696600,Kenya,Eastern,Makueni
coffee,37.43751134000,-1.68749695900,Kenya,Eastern,Makueni
coffee,37.47917801000,-1.68749695900,Kenya,Eastern,Makueni
coffee,-79.18749474000,-1.56249695200,Ecuador,Bolivar,Caluma
coffee,-79.14582807000,-1.56249695200,Ecuador,Bolivar,Guaranda
coffee,37.27084467000,-1.52083028400,Kenya,Eastern,Machakos
coffee,30.18751096000,-1.47916361500,Rwanda,Byumba,Ngarama
coffee,30.22917763000,-1.47916361500,Rwanda,Byumba,Ngarama
coffee,37.27084467000,-1.47916361500,Kenya,Eastern,Machakos
coffee,30.18751096000,-1.43749694600,Rwanda,Umutara,Muvumba
coffee,30.22917763000,-1.43749694600,Rwanda,Umutara,Muvumba
coffee,37.27084467000,-1.43749694600,Kenya,Eastern,Machakos
coffee,37.31251134000,-1.43749694600,Kenya,Eastern,Machakos
coffee,37.27084467000,-1.39583027700,Kenya,Eastern,Machakos
coffee,37.39584467000,-1.39583027700,Kenya,Eastern,Machakos
coffee,37.35417800000,-1.35416360900,Kenya,Eastern,Machakos
coffee,-80.39582814000,-1.35416360800,Ecuador,Manabi,24 De Mayo
coffee,-79.18749474000,-1.35416360800,Ecuador,Bolivar,Guaranda
coffee,37.31251134000,-1.31249694000,Kenya,Eastern,Machakos
coffee,37.35417800000,-1.31249694000,Kenya,Eastern,Machakos
coffee,37.39584467000,-1.31249694000,Kenya,Eastern,Machakos
coffee,29.72917761000,-1.27083027100,Uganda,Kisoro,Bufumbira
coffee,29.77084428000,-1.27083027100,Uganda,Kisoro,Bufumbira
coffee,37.35417800000,-1.27083027100,Kenya,Eastern,Machakos
coffee,29.68751094000,-1.22916360200,Uganda,Kisoro,Bufumbira
coffee,29.72917761000,-1.22916360200,Uganda,Kisoro,Bufumbira
coffee,37.31251134000,-1.22916360200,Kenya,Eastern,Machakos
coffee,36.81251131000,-1.18749693300,Kenya,Central,Kiambu
coffee,36.89584465000,-1.18749693300,Kenya,Central,Kiambu
coffee,37.27084467000,-1.18749693300,Kenya,Eastern,Machakos
coffee,-79.18749474000,-1.14583026400,Ecuador,Cotopaxi,Pangua
coffee,-79.10416140000,-1.14583026400,Ecuador,Cotopaxi,Pangua
coffee,36.81251131000,-1.14583026400,Kenya,Central,Kiambu
coffee,36.89584465000,-1.14583026400,Kenya,Central,Thika
coffee,36.77084464000,-1.10416359600,Kenya,Central,Kiambu
coffee,36.81251131000,-1.10416359600,Kenya,Central,Kiambu
coffee,36.85417798000,-1.10416359600,Kenya,Central,Kiambu
coffee,36.77084464000,-1.06249692700,Kenya,Central,Kiambu
coffee,36.97917798000,-1.06249692700,Kenya,Central,Thika
coffee,36.77084464000,-1.02083025800,Kenya,Central,Kiambu
coffee,-80.10416146000,-1.02083025700,Ecuador,Manabi,Bolivar
coffee,36.89584465000,-0.97916358900,Kenya,Central,Thika
coffee,36.93751132000,-0.97916358900,Kenya,Central,Thika
coffee,36.97917798000,-0.97916358900,Kenya,Central,Thika
coffee,37.06251132000,-0.97916358900,Kenya,Central,Thika
coffee,37.10417799000,-0.97916358900,Kenya,Central,Thika
coffee,34.72917787000,-0.93749692000,Kenya,Nyanza,Gucha
coffee,36.97917798000,-0.93749692000,Kenya,Central,Thika
coffee,37.02084465000,-0.93749692000,Kenya,Central,Maragua
coffee,37.10417799000,-0.93749692000,Kenya,Central,Maragua
coffee,37.27084467000,-0.93749692000,Kenya,Central,Thika
coffee,36.89584465000,-0.89583025100,Kenya,Central,Thika
coffee,37.06251132000,-0.89583025100,Kenya,Central,Maragua
coffee,37.10417799000,-0.89583025100,Kenya,Central,Maragua
coffee,37.22917800000,-0.89583025100,Kenya,Central,Maragua
coffee,36.93751132000,-0.85416358300,Kenya,Central,Maragua
coffee,37.06251132000,-0.85416358300,Kenya,Central,Maragua
coffee,34.72917787000,-0.81249691400,Kenya,Nyanza,Gucha
coffee,37.02084465000,-0.81249691400,Kenya,Central,Maragua
coffee,34.77084454000,-0.77083024500,Kenya,Nyanza,Gucha
coffee,36.89584465000,-0.77083024500,Kenya,Central,Maragua
coffee,36.93751132000,-0.77083024500,Kenya,Central,Maragua
coffee,36.97917798000,-0.77083024500,Kenya,Central,Maragua
coffee,34.68751120000,-0.72916357600,Kenya,Nyanza,Gucha
coffee,34.72917787000,-0.72916357600,Kenya,Nyanza,Gucha
coffee,34.77084454000,-0.72916357600,Kenya,Nyanza,Central Kisii
coffee,34.81251120000,-0.72916357600,Kenya,Nyanza,Central Kisii
coffee,34.85417787000,-0.72916357600,Kenya,Nyanza,Central Kisii
coffee,34.93751121000,-0.72916357600,Kenya,Nyanza,Nyamira
coffee,36.97917798000,-0.72916357600,Kenya,Central,Muranga
coffee,37.02084465000,-0.72916357600,Kenya,Central,Muranga
